ticker,company_name,sector,listing_date
035000,HS애드,광고업,1999-08-11
006650,대한유화,기초 화학물질 제조업,1999-08-11
035150,백산,플라스틱제품 제조업,1999-08-11
033250,체시스,자동차 신품 부품 제조업,1999-08-11
033240,자화전자,전자부품 제조업,1999-01-06
030200,케이티,전기 통신업,1998-12-23
019490,엑시큐어하이트론,영상 및 음향기기 제조업,1998-11-04
030000,제일기획,광고업,1998-03-03
026890,스틱인베스트먼트,신탁업 및 집합투자업,1997-11-25
029460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1997-11-25
024890,대원화성,플라스틱제품 제조업,1997-10-28
017940,E1,기타 전문 도매업,1997-08-27
018670,SK가스,기타 전문 도매업,1997-08-27
023590,다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1997-08-27
014440,영보화학,플라스틱제품 제조업,1997-08-27
011790,SKC,기타 화학제품 제조업,1997-07-18
025890,한국주강,특수 목적용 기계 제조업,1997-07-18
024900,디와이덕양,자동차 신품 부품 제조업,1997-06-23
023960,에쓰씨엔지니어링,토목 건설업,1997-06-23
023800,인지컨트롤스,자동차 신품 부품 제조업,1997-06-23
012320,경동인베스트,기타 금융업,1997-03-07
031820,아이티센씨티에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1997-02-12
025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,1997-02-12
000660,SK하이닉스,반도체 제조업,1996-12-26
015360,INVENI,회사 본부 및 경영 컨설팅 서비스업,1996-12-24
023150,MH에탄올,알코올음료 제조업,1996-12-24
023450,동남합성,기초 화학물질 제조업,1996-12-24
028050,삼성E&A,"건축기술, 엔지니어링 및 관련 기술 서비스업",1996-12-24
029530,신도리코,컴퓨터 및 주변장치 제조업,1996-12-24
005320,온타이드,생활용품 도매업,1996-12-24
016800,퍼시스,가구 제조업,1996-12-24
024070,WISCOM,플라스틱제품 제조업,1996-11-22
030720,동원수산,어로 어업,1996-11-22
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1996-11-22
030210,다올투자증권,금융 지원 서비스업,1996-11-19
012630,HDC,기타 금융업,1996-10-16
017900,광전자,반도체 제조업,1996-10-16
025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1996-10-16
003160,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1996-07-31
011930,신성이엔지,반도체 제조업,1996-07-31
019180,티에이치엔,기타 전기장비 제조업,1996-07-31
018880,한온시스템,일반 목적용 기계 제조업,1996-07-31
006740,블루산업개발,"골판지, 종이 상자 및 종이용기 제조업",1996-07-03
021820,세원정공,자동차 신품 부품 제조업,1996-07-03
000910,유니온,"시멘트, 석회, 플라스터 및 그 제품 제조업",1996-07-03
020120,키다리스튜디오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1996-07-03
027970,한국제지,"펄프, 종이 및 판지 제조업",1996-07-03
020000,한섬,봉제의복 제조업,1996-07-03
017800,현대엘리베이터,일반 목적용 기계 제조업,1996-07-03
016580,환인제약,의약품 제조업,1996-07-03
013580,계룡건설산업,토목 건설업,1996-01-30
021050,서원,금속 주조업,1996-01-30
012750,에스원,"경비, 경호 및 탐정업",1996-01-30
015890,태경산업,기초 화학물질 제조업,1996-01-30
016590,신대양제지,"골판지, 종이 상자 및 종이용기 제조업",1995-12-21
011690,와이투솔루션,반도체 제조업,1995-12-21
025860,남해화학,"비료, 농약 및 살균, 살충제 제조업",1995-11-10
018500,동원금속,자동차 신품 부품 제조업,1995-11-10
011300,우성머티리얼스,직물직조 및 직물제품 제조업,1995-11-10
011200,HMM,해상 운송업,1995-10-05
012610,경인양행,기초 화학물질 제조업,1995-10-05
017810,풀무원,기타 식품 제조업,1995-10-05
017390,서울도시가스,연료용 가스 제조 및 배관공급업,1995-08-18
025820,이구산업,1차 비철금속 제조업,1995-08-18
011090,에넥스,가구 제조업,1995-07-08
007460,에이프로젠,의약품 제조업,1995-07-08
025620,차AI헬스케어,기타 화학제품 제조업,1995-07-08
017960,한국카본,"구조용 금속제품, 탱크 및 증기발생기 제조업",1995-07-08
025000,KPX케미칼,기초 화학물질 제조업,1994-12-27
007980,TP,봉제의복 제조업,1994-12-27
010580,에스엠벡셀,자동차 신품 부품 제조업,1994-12-27
009440,KC그린홀딩스,기타 금융업,1994-11-05
008420,문배철강,1차 철강 제조업,1994-11-05
016880,웅진,회사 본부 및 경영 컨설팅 서비스업,1994-11-05
014790,HL D&I,토목 건설업,1994-08-12
007310,오뚜기,기타 식품 제조업,1994-08-12
008500,일정실업,편조원단 제조업,1994-08-12
010120,엘에스일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1994-07-11
009190,대양금속,1차 철강 제조업,1994-04-29
000760,이화산업,기타 전문 도매업,1994-04-29
014820,동원시스템즈,플라스틱제품 제조업,1994-03-29
010140,삼성중공업,선박 및 보트 건조업,1994-01-28
009680,모토닉,자동차 신품 부품 제조업,1994-01-14
010690,화신,자동차 신품 부품 제조업,1994-01-14
000390,SP삼화,기타 화학제품 제조업,1993-09-10
009450,경동나비엔,가정용 기기 제조업,1993-08-31
012030,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1993-01-06
005090,SGC에너지,전기업,1993-01-06
005750,대림바스,"내화, 비내화 요업제품 제조업",1992-12-23
005880,대한해운,해상 운송업,1992-04-23
005870,휴니드테크놀러지스,통신 및 방송 장비 제조업,1991-09-03
017550,수산세보틱스,특수 목적용 기계 제조업,1991-08-30
011170,롯데케미칼,기초 화학물질 제조업,1991-05-30
001430,세아베스틸지주,1차 철강 제조업,1991-03-12
008770,호텔신라,기타 상품 전문 소매업,1991-03-12
014580,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업",1991-03-07
013520,화승코퍼레이션,자동차 신품 부품 제조업,1991-02-22
004080,신흥,기계장비 및 관련 물품 도매업,1991-02-08
006060,화승인더스트리,상품 종합 도매업,1991-02-04
014530,극동유화,석유 정제품 제조업,1991-01-31
002140,고려산업,"곡물가공품, 전분 및 전분제품 제조업",1991-01-14
016090,대현,봉제의복 제조업,1990-09-20
001620,케이비아이동국실업,자동차 신품 부품 제조업,1990-09-15
017040,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1990-09-14
011390,부산산업,"시멘트, 석회, 플라스터 및 그 제품 제조업",1990-09-14
011810,STX,상품 종합 도매업,1990-09-12
010130,고려아연,1차 비철금속 제조업,1990-07-28
004720,팜젠사이언스,의약품 제조업,1990-06-15
009200,무림페이퍼,"펄프, 종이 및 판지 제조업",1990-06-09
001500,현대차증권,금융 지원 서비스업,1990-06-09
008870,금비,유리 및 유리제품 제조업,1990-06-08
005820,원림,직물직조 및 직물제품 제조업,1990-04-20
008490,서흥,기타 화학제품 제조업,1990-03-27
014910,성문전자,전자부품 제조업,1990-03-24
003580,HLB글로벌,종합 소매업,1990-03-23
015860,일진홀딩스,기타 금융업,1990-03-22
014160,대영포장,"골판지, 종이 상자 및 종이용기 제조업",1990-03-06
012280,영화금속,자동차 신품 부품 제조업,1990-01-25
019170,신풍제약,의약품 제조업,1990-01-20
002210,동성제약,의약품 제조업,1990-01-19
012170,아센디오,"영화, 비디오물, 방송프로그램 제작 및 배급업",1989-12-20
009420,한올바이오파마,의약품 제조업,1989-12-18
011330,유니켐,자동차 신품 부품 제조업,1989-12-14
012800,대창,1차 비철금속 제조업,1989-12-05
013360,일성건설,토목 건설업,1989-12-02
013700,까뮤이앤씨,건물 건설업,1989-11-30
002760,보락,기타 화학제품 제조업,1989-11-30
007610,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1989-11-30
004920,씨아이테크,영상 및 음향기기 제조업,1989-11-30
009290,광동제약,의약품 제조업,1989-11-17
011420,갤럭시아에스엠,스포츠 서비스업,1989-11-14
004270,남성,기타 전문 도매업,1989-11-14
001940,KISCO홀딩스,1차 철강 제조업,1989-11-13
009410,태영건설,토목 건설업,1989-11-13
007280,한국특강,1차 철강 제조업,1989-11-13
009180,한솔로지스틱스,기타 운송관련 서비스업,1989-11-13
002170,SYTS,"가죽, 가방 및 유사제품 제조업",1989-11-10
017670,SK텔레콤,전기 통신업,1989-11-07
010640,진양폴리우레탄,플라스틱제품 제조업,1989-09-30
003650,미창석유공업,석유 정제품 제조업,1989-09-27
004380,삼익THK,일반 목적용 기계 제조업,1989-09-26
002840,미원상사,기타 화학제품 제조업,1989-09-25
007860,서연,기타 금융업,1989-09-09
013000,세우글로벌,기타 전문 도매업,1989-09-05
012330,현대모비스,자동차 신품 부품 제조업,1989-09-05
001390,KG케미칼,기초 화학물질 제조업,1989-08-25
009320,아진전자부품,자동차 신품 부품 제조업,1989-08-25
001450,현대해상,보험업,1989-08-25
005440,현대지에프홀딩스,기타 금융업,1989-08-22
015760,한국전력공사,전기업,1989-08-10
007690,국도화학,기초 화학물질 제조업,1989-08-05
006280,녹십자,의약품 제조업,1989-08-01
009160,SIMPAC,1차 철강 제조업,1989-07-29
008600,윌비스,생활용품 도매업,1989-07-28
015230,대창단조,자동차 신품 부품 제조업,1989-07-25
007160,사조산업,수산물 가공 및 저장 처리업,1989-07-25
014130,한익스프레스,도로 화물 운송업,1989-07-25
008040,사조동아원,"곡물가공품, 전분 및 전분제품 제조업",1989-06-24
009140,경인전자,전자부품 제조업,1989-06-20
009580,무림P&P,"펄프, 종이 및 판지 제조업",1989-06-20
014990,인디에프,봉제의복 제조업,1989-06-20
013570,디와이,기타 금융업,1989-05-30
003610,방림,직물직조 및 직물제품 제조업,1989-05-30
015590,DKME,일반 목적용 기계 제조업,1989-05-27
014680,한솔케미칼,기초 화학물질 제조업,1989-05-20
010820,퍼스텍,무기 및 총포탄 제조업,1989-05-10
006040,동원산업,기타 금융업,1989-03-07
008060,대덕,기타 금융업,1989-01-26
003680,한성기업,수산물 가공 및 저장 처리업,1989-01-26
015020,이스타코,부동산 임대 및 공급업,1988-12-23
011280,태림포장,"골판지, 종이 상자 및 종이용기 제조업",1988-12-20
002310,아세아제지,"골판지, 종이 상자 및 종이용기 제조업",1988-12-15
010660,화천기계,특수 목적용 기계 제조업,1988-12-12
011150,CJ씨푸드,기타 식품 제조업,1988-11-26
001770,SHD,1차 철강 제조업,1988-11-23
018470,조일알미늄,1차 비철금속 제조업,1988-11-22
005850,에스엘,자동차 신품 부품 제조업,1988-11-08
009970,영원무역홀딩스,기타 금융업,1988-11-07
012510,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1988-10-28
003850,보령,의약품 제조업,1988-10-24
008250,이건산업,나무제품 제조업,1988-10-21
012690,모나리자,기타 종이 및 판지 제품 제조업,1988-10-14
006370,대구백화점,종합 소매업,1988-10-10
006980,우성,"곡물가공품, 전분 및 전분제품 제조업",1988-10-10
002920,유성기업,자동차 신품 부품 제조업,1988-10-10
002220,한일철강,1차 철강 제조업,1988-10-07
002450,삼익악기,악기 제조업,1988-09-30
002460,HS화성,건물 건설업,1988-09-29
007340,DN오토모티브,일차전지 및 이차전지 제조업,1988-09-24
000890,보해양조,알코올음료 제조업,1988-09-23
001290,상상인증권,금융 지원 서비스업,1988-09-23
003010,혜인,기계장비 및 관련 물품 도매업,1988-09-20
014280,금강공업,1차 철강 제조업,1988-09-10
009810,플레이그램,기타 전문 도매업,1988-08-31
008730,율촌화학,플라스틱제품 제조업,1988-08-30
009270,신원,봉제의복 제조업,1988-08-24
004140,동방,기타 운송관련 서비스업,1988-08-10
002960,한국쉘석유,석유 정제품 제조업,1988-08-10
003000,부광약품,의약품 제조업,1988-08-05
005810,풍산홀딩스,기타 금융업,1988-07-28
001270,부국증권,금융 지원 서비스업,1988-07-19
012200,계양전기,일반 목적용 기계 제조업,1988-07-06
004710,한솔테크닉스,전자부품 제조업,1988-07-06
016610,DB증권,금융 지원 서비스업,1988-06-27
008930,한미사이언스,기타 금융업,1988-06-20
005500,삼진제약,의약품 제조업,1988-06-18
005490,POSCO홀딩스,1차 철강 제조업,1988-06-10
002410,범양건영,건물 건설업,1988-05-25
005690,파미셀,전자부품 제조업,1988-05-20
001230,동국홀딩스,기타 금융업,1988-05-09
006340,대원전선,절연선 및 케이블 제조업,1988-05-04
005950,이수화학,기초 화학물질 제조업,1988-04-28
016360,삼성증권,금융 지원 서비스업,1988-03-28
002810,삼영무역,기타 전문 도매업,1988-03-28
001750,한양증권,금융 지원 서비스업,1988-03-04
011780,금호석유화학,기초 화학물질 제조업,1988-01-22
003470,유안타증권,금융 지원 서비스업,1988-01-21
002620,제일파마홀딩스,회사 본부 및 경영 컨설팅 서비스업,1988-01-20
015260,에이엔피,전자부품 제조업,1988-01-18
009460,한창제지,"펄프, 종이 및 판지 제조업",1987-12-23
005720,넥센,고무제품 제조업,1987-12-19
006660,삼성공조,자동차 신품 부품 제조업,1987-11-28
004490,세방전지,일차전지 및 이차전지 제조업,1987-11-28
011000,진원생명과학,의약품 제조업,1987-11-16
009310,참엔지니어링,특수 목적용 기계 제조업,1987-11-12
010100,한국무브넥스,자동차 신품 부품 제조업,1987-10-02
005070,코스모신소재,기타 화학제품 제조업,1987-09-28
004830,덕성,플라스틱제품 제조업,1987-09-25
001720,신영증권,금융 지원 서비스업,1987-08-24
001200,유진증권,금융 지원 서비스업,1987-08-24
003460,유화증권,금융 지원 서비스업,1987-08-24
011700,한신기계공업,일반 목적용 기계 제조업,1987-07-24
005420,코스모화학,기타 화학제품 제조업,1987-07-23
000500,가온전선,절연선 및 케이블 제조업,1987-06-08
010950,S-Oil,석유 정제품 제조업,1987-05-27
012450,한화에어로스페이스,"항공기,우주선 및 부품 제조업",1987-05-27
011230,삼화전자공업,영상 및 음향기기 제조업,1987-05-25
004020,현대제철,1차 철강 제조업,1987-05-23
004770,써니전자,전자부품 제조업,1987-04-22
004560,현대비앤지스틸,1차 철강 제조업,1987-03-24
006090,사조오양,수산물 가공 및 저장 처리업,1986-12-24
003530,한화투자증권,금융 지원 서비스업,1986-11-25
009470,삼화전기,전자부품 제조업,1986-11-24
001510,SK증권,금융 지원 서비스업,1986-09-20
010770,평화홀딩스,자동차 신품 부품 제조업,1986-03-31
007110,일신석재,"건축자재, 철물 및 난방장치 도매업",1986-03-04
016380,KG스틸,1차 철강 제조업,1986-02-03
010780,아이에스동서,"시멘트, 석회, 플라스터 및 그 제품 제조업",1986-01-27
002360,SH에너지화학,기초 화학물질 제조업,1985-12-23
003830,대한화섬,화학섬유 제조업,1985-12-23
007810,코리아써키트,전자부품 제조업,1985-09-09
004170,신세계,종합 소매업,1985-08-19
010060,OCI홀딩스,기타 금융업,1985-07-09
000520,삼일제약,의약품 제조업,1985-05-29
006490,인스코비,전기 통신업,1985-01-17
003120,일성아이에스,의약품 제조업,1985-01-14
000720,현대건설,토목 건설업,1984-12-22
002710,TCC스틸,1차 철강 제조업,1984-12-21
003060,에이프로젠바이오로직스,의약품 제조업,1984-10-19
007700,F&F 홀딩스,기타 금융업,1984-10-04
008700,아남전자,영상 및 음향기기 제조업,1984-08-11
006360,GS건설,건물 건설업,1981-08-03
006110,삼아알미늄,1차 비철금속 제조업,1980-12-05
006200,한국전자홀딩스,기타 금융업,1979-11-30
006400,삼성SDI,일차전지 및 이차전지 제조업,1979-02-27
009150,삼성전기,전자부품 제조업,1979-02-27
005960,동부건설,토목 건설업,1978-10-30
009070,케이씨티시,도로 화물 운송업,1978-09-29
003070,코오롱글로벌,토목 건설업,1978-09-15
005180,빙그레,동·식물성 유지 및 낙농제품 제조업,1978-08-31
005250,녹십자홀딩스,회사 본부 및 경영 컨설팅 서비스업,1978-08-28
000480,시알홀딩스,"내화, 비내화 요업제품 제조업",1978-06-30
004310,현대약품,의약품 제조업,1978-06-28
003920,남양유업,동·식물성 유지 및 낙농제품 제조업,1978-06-24
008350,남선알미늄,1차 비철금속 제조업,1978-05-22
003350,한국화장품제조,기타 화학제품 제조업,1978-02-06
011760,현대코퍼레이션,상품 종합 도매업,1977-12-01
006260,LS,기타 금융업,1977-06-30
001740,SK네트웍스,기타 전문 도매업,1977-06-30
002100,경농,"비료, 농약 및 살균, 살충제 제조업",1977-06-30
004870,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",1977-06-30
007590,동방아그로,"비료, 농약 및 살균, 살충제 제조업",1977-06-29
004430,송원산업,기타 화학제품 제조업,1977-06-25
002780,진흥기업,토목 건설업,1977-06-25
004090,한국석유공업,기타 비금속 광물제품 제조업,1977-06-25
000650,천일고속,육상 여객 운송업,1977-06-23
000430,대원강업,자동차 신품 부품 제조업,1977-06-22
001080,만호제강,1차 철강 제조업,1977-06-18
004700,조광피혁,"가죽, 가방 및 유사제품 제조업",1977-05-27
004360,세방,도로 화물 운송업,1977-05-19
008970,KBI동양철관,1차 철강 제조업,1977-03-05
002880,디와이에이,자동차 신품 부품 제조업,1977-02-18
001260,남광토건,토목 건설업,1976-12-28
005680,삼영전자공업,전자부품 제조업,1976-12-28
005800,신영와코루,봉제의복 제조업,1976-12-28
002630,오리엔트바이오,의약품 제조업,1976-12-28
001550,조비,"비료, 농약 및 살균, 살충제 제조업",1976-12-28
005430,한국공항,기타 운송관련 서비스업,1976-12-28
004910,조광페인트,기타 화학제품 제조업,1976-12-27
003080,SB성보,"비료, 농약 및 살균, 살충제 제조업",1976-12-23
004690,삼천리,연료용 가스 제조 및 배관공급업,1976-12-23
002600,조흥,기타 식품 제조업,1976-12-23
001570,금양,기초 화학물질 제조업,1976-12-17
003960,사조대림,수산물 가공 및 저장 처리업,1976-09-16
002070,비비안,봉제의복 제조업,1976-07-13
003570,SNT다이내믹스,자동차 신품 부품 제조업,1976-07-08
004960,한신공영,건물 건설업,1976-07-07
004370,농심,기타 식품 제조업,1976-06-30
003720,삼영,플라스틱제품 제조업,1976-06-30
004980,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업",1976-06-30
004970,신라교역,어로 어업,1976-06-30
002870,신풍,기타 전문 도매업,1976-06-30
001630,종근당홀딩스,의약품 제조업,1976-06-30
005740,크라운해태홀딩스,기타 금융업,1976-06-30
002390,한독,의약품 제조업,1976-06-30
001380,SG글로벌,자동차 신품 부품 제조업,1976-06-29
006120,SK디스커버리,기타 금융업,1976-06-29
007540,샘표,기타 금융업,1976-06-29
003280,흥아해운,해상 운송업,1976-06-29
001250,GS글로벌,상품 종합 도매업,1976-06-26
002990,금호건설,건물 건설업,1976-06-26
001470,삼부토건,토목 건설업,1976-06-26
001820,삼화콘덴서공업,전자부품 제조업,1976-06-26
001020,페이퍼코리아,"펄프, 종이 및 판지 제조업",1976-06-26
001520,동양,"시멘트, 석회, 플라스터 및 그 제품 제조업",1976-06-25
000880,한화,기타 화학제품 제조업,1976-06-24
001060,JW중외제약,의약품 제조업,1976-06-14
000670,영풍,1차 비철금속 제조업,1976-06-12
001340,PKC,기초 화학물질 제조업,1976-06-10
000180,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,1976-06-02
005110,한창,기계장비 및 관련 물품 도매업,1976-06-01
004450,삼화왕관,기타 금속 가공제품 제조업,1976-05-28
000040,KR모터스,그외 기타 운송장비 제조업,1976-05-25
002240,고려제강,1차 철강 제조업,1976-05-25
004100,태양금속공업,자동차 신품 부품 제조업,1976-05-25
002820,SUN&L,플라스틱제품 제조업,1976-05-22
004840,DRB동일,고무제품 제조업,1976-05-21
002350,넥센타이어,고무제품 제조업,1976-05-19
004060,SG세계물산,상품 종합 도매업,1976-04-19
004000,롯데정밀화학,기초 화학물질 제조업,1976-04-15
000020,동화약품,의약품 제조업,1976-03-24
000210,DL,기초 화학물질 제조업,1976-02-02
001120,LX인터내셔널,상품 중개업,1976-01-30
002720,국제약품,의약품 제조업,1975-12-27
003240,태광산업,화학섬유 제조업,1975-12-27
005030,부산주공,자동차 신품 부품 제조업,1975-12-26
000590,CS홀딩스,기타 금융업,1975-12-22
000990,DB하이텍,반도체 제조업,1975-12-12
006570,대림통상,기타 금속 가공제품 제조업,1975-11-20
000220,유유제약,의약품 제조업,1975-11-18
000860,강남제비스코,기타 화학제품 제조업,1975-11-12
003540,대신증권,금융 지원 서비스업,1975-10-01
005940,NH투자증권,금융 지원 서비스업,1975-09-30
006800,미래에셋증권,금융 지원 서비스업,1975-09-30
002700,신일전자,기계장비 및 관련 물품 도매업,1975-09-30
001360,삼성제약,의약품 제조업,1975-07-04
000810,삼성화재해상보험,보험업,1975-06-30
003230,삼양식품,기타 식품 제조업,1975-06-30
000370,한화손해보험,보험업,1975-06-30
008260,NI스틸,1차 철강 제조업,1975-06-28
000230,일동홀딩스,의약품 제조업,1975-06-28
000490,대동,특수 목적용 기계 제조업,1975-06-27
001800,오리온홀딩스,기타 금융업,1975-06-27
004540,깨끗한나라,"펄프, 종이 및 판지 제조업",1975-06-25
001420,태원물산,자동차 신품 부품 제조업,1975-06-24
002020,코오롱,기타 금융업,1975-06-23
005930,삼성전자,통신 및 방송 장비 제조업,1975-06-11
000300,DH오토넥스,자동차 신품 부품 제조업,1975-06-09
001460,BYC,봉제의복 제조업,1975-06-02
003620,KG모빌리티,자동차용 엔진 및 자동차 제조업,1975-05-29
005610,삼립,기타 식품 제조업,1975-05-02
000540,흥국화재,보험업,1974-12-05
007570,일양약품,의약품 제조업,1974-08-28
002320,한진,도로 화물 운송업,1974-08-12
002200,한국수출포장공업,"골판지, 종이 상자 및 종이용기 제조업",1974-06-28
005380,현대자동차,자동차용 엔진 및 자동차 제조업,1974-06-28
005360,모나미,생활용품 도매업,1974-06-26
009830,한화솔루션,기초 화학물질 제조업,1974-06-19
002030,아세아,회사 본부 및 경영 컨설팅 서비스업,1974-06-03
006380,카프로,기초 화학물질 제조업,1974-05-28
004990,롯데지주,기타 금융업,1974-02-16
001070,대한방직,직물직조 및 직물제품 제조업,1973-12-28
004410,서울식품공업,기타 식품 제조업,1973-12-28
000680,LS네트웍스,상품 종합 도매업,1973-11-15
001210,금호전기,전구 및 조명장치 제조업,1973-11-15
000140,하이트진로홀딩스,기타 금융업,1973-09-19
000320,노루홀딩스,기타 금융업,1973-08-10
000270,기아,자동차용 엔진 및 자동차 제조업,1973-07-21
004800,효성,기타 금융업,1973-06-30
001040,CJ,기타 금융업,1973-06-29
000150,두산,전자부품 제조업,1973-06-29
005010,휴스틸,1차 철강 제조업,1973-06-29
005830,DB손해보험,보험업,1973-06-28
002900,TYM,특수 목적용 기계 제조업,1973-06-26
003090,대웅,의약품 제조업,1973-06-26
003780,진양산업,플라스틱제품 제조업,1973-06-26
003520,영진약품,의약품 제조업,1973-06-25
002380,케이씨씨,기타 화학제품 제조업,1973-06-25
005300,롯데칠성음료,비알코올음료 및 얼음 제조업,1973-06-21
003200,일신방직,방적 및 가공사 제조업,1973-05-23
002790,아모레퍼시픽홀딩스,기타 화학제품 제조업,1973-04-30
006220,제주은행,은행 및 저축기관,1972-12-28
004150,한솔홀딩스,기타 금융업,1972-05-17
007210,벽산,기타 비금속 광물제품 제조업,1972-01-04
000400,롯데손해보험,보험업,1971-04-16
001130,대한제분,"곡물가공품, 전분 및 전분제품 제조업",1970-11-25
001680,대상,기타 식품 제조업,1970-04-01
003550,LG,기타 금융업,1970-02-13
000640,동아쏘시오홀딩스,기타 금융업,1970-02-10
003690,코리안리,재 보험업,1969-12-22
000970,한국주철관공업,1차 철강 제조업,1969-12-12
003300,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",1969-11-20
004250,엔피씨,플라스틱제품 제조업,1969-09-08
003030,세아제강지주,기타 금융업,1969-05-13
001440,대한전선,절연선 및 케이블 제조업,1968-12-27
001790,대한제당,"곡물가공품, 전분 및 전분제품 제조업",1968-12-27
000070,삼양홀딩스,기타 금융업,1968-12-27
002420,세기상사,연료 소매업,1968-12-27
000240,한국앤컴퍼니,기타 금융업,1968-12-27
000950,전방,방적 및 가공사 제조업,1968-10-21
003490,대한항공,항공 여객 운송업,1966-03-18
001530,디아이동일,상품 중개업,1964-01-04
000100,유한양행,의약품 제조업,1962-11-01
000120,CJ대한통운,도로 화물 운송업,1956-07-02
000050,경방,종합 소매업,1956-03-03
000700,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업,1956-03-03
003480,한진중공업홀딩스,연료용 가스 제조 및 배관공급업,1956-03-03
